REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE,Season
VIC1,2016-08-09 01:30:00,4776.58,11.13,TRADE,Winter
VIC1,2016-08-09 02:00:00,4621.54,17.0,TRADE,Winter
VIC1,2016-08-09 02:30:00,4470.78,14.77,TRADE,Winter
VIC1,2016-08-09 03:00:00,4301.56,13.24,TRADE,Winter
VIC1,2016-08-09 03:30:00,4246.6,6.65,TRADE,Winter
VIC1,2016-08-09 04:00:00,4172.64,-0.04,TRADE,Winter
VIC1,2016-08-09 04:30:00,4194.39,1.65,TRADE,Winter
VIC1,2016-08-09 05:00:00,4227.68,7.46,TRADE,Winter
VIC1,2016-08-09 05:30:00,4460.75,22.97,TRADE,Winter
VIC1,2016-08-09 06:00:00,4775.62,25.11,TRADE,Winter
VIC1,2016-08-09 06:30:00,5282.82,37.55,TRADE,Winter
VIC1,2016-08-09 07:00:00,5821.05,63.31,TRADE,Winter
VIC1,2016-08-09 07:30:00,6118.68,63.99,TRADE,Winter
VIC1,2016-08-09 08:00:00,6389.85,91.49,TRADE,Winter
VIC1,2016-08-09 08:30:00,6466.34,59.95,TRADE,Winter
VIC1,2016-08-09 09:00:00,6435.97,38.84,TRADE,Winter
VIC1,2016-08-09 09:30:00,6462.5,35.48,TRADE,Winter
VIC1,2016-08-09 10:00:00,6371.68,30.15,TRADE,Winter
VIC1,2016-08-09 10:30:00,6263.76,25.7,TRADE,Winter
VIC1,2016-08-09 11:00:00,6091.19,21.01,TRADE,Winter
VIC1,2016-08-09 11:30:00,5941.8,17.38,TRADE,Winter
VIC1,2016-08-09 12:00:00,5779.21,19.08,TRADE,Winter
VIC1,2016-08-09 12:30:00,5721.5,17.63,TRADE,Winter
VIC1,2016-08-09 13:00:00,5653.74,21.05,TRADE,Winter
VIC1,2016-08-09 13:30:00,5644.8,-28.26,TRADE,Winter
VIC1,2016-08-09 14:00:00,5594.52,18.37,TRADE,Winter
VIC1,2016-08-09 14:30:00,5507.42,15.06,TRADE,Winter
VIC1,2016-08-09 15:00:00,5480.03,16.06,TRADE,Winter
VIC1,2016-08-09 15:30:00,5490.39,18.28,TRADE,Winter
VIC1,2016-08-09 16:00:00,5568.14,17.88,TRADE,Winter
VIC1,2016-08-09 16:30:00,5664.74,19.43,TRADE,Winter
VIC1,2016-08-09 17:00:00,5798.45,20.28,TRADE,Winter
VIC1,2016-08-09 17:30:00,6003.65,36.04,TRADE,Winter
VIC1,2016-08-09 18:00:00,6333.52,69.14,TRADE,Winter
VIC1,2016-08-09 18:30:00,6482.67,83.8,TRADE,Winter
VIC1,2016-08-09 19:00:00,6408.61,83.45,TRADE,Winter
VIC1,2016-08-09 19:30:00,6289.43,39.02,TRADE,Winter
VIC1,2016-08-09 20:00:00,6153.99,32.45,TRADE,Winter
VIC1,2016-08-09 20:30:00,6026.91,28.94,TRADE,Winter
VIC1,2016-08-09 21:00:00,5837.96,28.01,TRADE,Winter
VIC1,2016-08-09 21:30:00,5646.77,24.68,TRADE,Winter
VIC1,2016-08-09 22:00:00,5418.7,19.49,TRADE,Winter
VIC1,2016-08-09 22:30:00,5167.85,22.03,TRADE,Winter
VIC1,2016-08-09 23:00:00,5047.62,13.23,TRADE,Winter
VIC1,2016-08-09 23:30:00,5207.88,12.69,TRADE,Winter
VIC1,2016-08-10 00:00:00,5277.54,13.12,TRADE,Winter
VIC1,2016-08-10 00:30:00,5034.05,10.95,TRADE,Winter
VIC1,2016-08-10 01:00:00,4794.68,11.27,TRADE,Winter
VIC1,2016-08-10 01:30:00,4557.83,9.25,TRADE,Winter
VIC1,2016-08-10 02:00:00,4288.07,7.75,TRADE,Winter
VIC1,2016-08-10 02:30:00,4146.52,1.98,TRADE,Winter
VIC1,2016-08-10 03:00:00,4030.26,-2.24,TRADE,Winter
VIC1,2016-08-10 03:30:00,4001.02,-1.65,TRADE,Winter
VIC1,2016-08-10 04:00:00,3959.97,-8.1,TRADE,Winter
VIC1,2016-08-10 04:30:00,4013.48,-4.69,TRADE,Winter
VIC1,2016-08-10 05:00:00,4081.03,3.33,TRADE,Winter
VIC1,2016-08-10 05:30:00,4275.51,5.57,TRADE,Winter
VIC1,2016-08-10 06:00:00,4530.35,14.48,TRADE,Winter
VIC1,2016-08-10 06:30:00,5072.95,18.63,TRADE,Winter
VIC1,2016-08-10 07:00:00,5679.77,24.7,TRADE,Winter
VIC1,2016-08-10 07:30:00,5952.35,29.99,TRADE,Winter
VIC1,2016-08-10 08:00:00,6278.93,36.02,TRADE,Winter
VIC1,2016-08-10 08:30:00,6226.89,32.6,TRADE,Winter
VIC1,2016-08-10 09:00:00,6053.73,26.37,TRADE,Winter
VIC1,2016-08-10 09:30:00,6011.38,26.05,TRADE,Winter
VIC1,2016-08-10 10:00:00,5812.6,19.93,TRADE,Winter
VIC1,2016-08-10 10:30:00,5602.86,16.06,TRADE,Winter
VIC1,2016-08-10 11:00:00,5454.63,10.93,TRADE,Winter
VIC1,2016-08-10 11:30:00,5412.97,9.92,TRADE,Winter
VIC1,2016-08-10 12:00:00,5377.88,10.4,TRADE,Winter
VIC1,2016-08-10 12:30:00,5421.39,9.78,TRADE,Winter
VIC1,2016-08-10 13:00:00,5378.3,17.12,TRADE,Winter
VIC1,2016-08-10 13:30:00,5504.15,16.19,TRADE,Winter
VIC1,2016-08-10 14:00:00,5654.8,16.79,TRADE,Winter
VIC1,2016-08-10 14:30:00,5590.36,20.76,TRADE,Winter
VIC1,2016-08-10 15:00:00,5595.53,20.39,TRADE,Winter
VIC1,2016-08-10 15:30:00,5574.71,20.56,TRADE,Winter
VIC1,2016-08-10 16:00:00,5688.73,23.52,TRADE,Winter
VIC1,2016-08-10 16:30:00,5810.71,27.1,TRADE,Winter
VIC1,2016-08-10 17:00:00,5973.63,29.23,TRADE,Winter
VIC1,2016-08-10 17:30:00,6190.65,31.37,TRADE,Winter
VIC1,2016-08-10 18:00:00,6477.51,57.35,TRADE,Winter
VIC1,2016-08-10 18:30:00,6659.01,64.56,TRADE,Winter
VIC1,2016-08-10 19:00:00,6620.78,49.23,TRADE,Winter
VIC1,2016-08-10 19:30:00,6400.5,36.04,TRADE,Winter
VIC1,2016-08-10 20:00:00,6436.95,37.51,TRADE,Winter
VIC1,2016-08-10 20:30:00,6287.79,36.84,TRADE,Winter
VIC1,2016-08-10 21:00:00,6147.27,32.0,TRADE,Winter
VIC1,2016-08-10 21:30:00,5948.55,31.8,TRADE,Winter
VIC1,2016-08-10 22:00:00,5703.36,24.36,TRADE,Winter
VIC1,2016-08-10 22:30:00,5478.12,25.22,TRADE,Winter
VIC1,2016-08-10 23:00:00,5278.51,18.48,TRADE,Winter
VIC1,2016-08-10 23:30:00,5484.78,18.02,TRADE,Winter
VIC1,2016-08-11 00:00:00,5487.98,20.37,TRADE,Winter
VIC1,2016-08-11 00:30:00,5302.11,23.8,TRADE,Winter
VIC1,2016-08-11 01:00:00,5097.93,16.17,TRADE,Winter
VIC1,2016-08-11 01:30:00,4866.39,0.0,TRADE,Winter
VIC1,2016-08-11 02:00:00,4559.75,-2.56,TRADE,Winter
VIC1,2016-08-11 02:30:00,4445.1,3.07,TRADE,Winter
VIC1,2016-08-11 03:00:00,4365.19,6.64,TRADE,Winter
VIC1,2016-08-11 03:30:00,4332.82,4.37,TRADE,Winter
VIC1,2016-08-11 04:00:00,4238.39,2.0,TRADE,Winter
VIC1,2016-08-11 04:30:00,4318.15,10.55,TRADE,Winter
VIC1,2016-08-11 05:00:00,4415.78,11.19,TRADE,Winter
VIC1,2016-08-11 05:30:00,4613.25,14.84,TRADE,Winter
VIC1,2016-08-11 06:00:00,4923.16,20.84,TRADE,Winter
VIC1,2016-08-11 06:30:00,5452.97,35.87,TRADE,Winter
VIC1,2016-08-11 07:00:00,6036.89,76.87,TRADE,Winter
VIC1,2016-08-11 07:30:00,6322.79,54.46,TRADE,Winter
VIC1,2016-08-11 08:00:00,6688.74,72.59,TRADE,Winter
VIC1,2016-08-11 08:30:00,6773.06,56.59,TRADE,Winter
VIC1,2016-08-11 09:00:00,6643.14,36.73,TRADE,Winter
VIC1,2016-08-11 09:30:00,6549.91,35.03,TRADE,Winter
VIC1,2016-08-11 10:00:00,6350.45,32.18,TRADE,Winter
VIC1,2016-08-11 10:30:00,6153.56,33.28,TRADE,Winter
VIC1,2016-08-11 11:00:00,5979.11,30.88,TRADE,Winter
VIC1,2016-08-11 11:30:00,5865.11,29.08,TRADE,Winter
VIC1,2016-08-11 12:00:00,5764.9,26.37,TRADE,Winter
VIC1,2016-08-11 12:30:00,5723.2,28.09,TRADE,Winter
VIC1,2016-08-11 13:00:00,5677.08,32.17,TRADE,Winter
VIC1,2016-08-11 13:30:00,5744.04,34.24,TRADE,Winter
VIC1,2016-08-11 14:00:00,5784.56,29.03,TRADE,Winter
VIC1,2016-08-11 14:30:00,5831.88,29.0,TRADE,Winter
VIC1,2016-08-11 15:00:00,5841.7,29.0,TRADE,Winter
VIC1,2016-08-11 15:30:00,5912.32,32.0,TRADE,Winter
VIC1,2016-08-11 16:00:00,5994.81,37.43,TRADE,Winter
VIC1,2016-08-11 16:30:00,6099.5,42.44,TRADE,Winter
VIC1,2016-08-11 17:00:00,6251.88,35.17,TRADE,Winter
VIC1,2016-08-11 17:30:00,6420.07,43.66,TRADE,Winter
VIC1,2016-08-11 18:00:00,6788.3,68.64,TRADE,Winter
VIC1,2016-08-11 18:30:00,6976.98,91.14,TRADE,Winter
VIC1,2016-08-11 19:00:00,6947.62,77.72,TRADE,Winter
VIC1,2016-08-11 19:30:00,6822.92,64.23,TRADE,Winter
VIC1,2016-08-11 20:00:00,6700.01,56.3,TRADE,Winter
VIC1,2016-08-11 20:30:00,6616.7,66.91,TRADE,Winter
VIC1,2016-08-11 21:00:00,6372.96,55.34,TRADE,Winter
VIC1,2016-08-11 21:30:00,6165.08,47.23,TRADE,Winter
VIC1,2016-08-11 22:00:00,5832.0,36.5,TRADE,Winter
VIC1,2016-08-11 22:30:00,5589.23,114.39,TRADE,Winter
VIC1,2016-08-11 23:00:00,5440.55,46.53,TRADE,Winter
VIC1,2016-08-11 23:30:00,5656.78,42.45,TRADE,Winter
VIC1,2016-08-12 00:00:00,5666.01,40.05,TRADE,Winter
VIC1,2016-08-12 00:30:00,5406.45,34.48,TRADE,Winter
VIC1,2016-08-12 01:00:00,5141.51,31.51,TRADE,Winter
VIC1,2016-08-12 01:30:00,4942.83,29.62,TRADE,Winter
VIC1,2016-08-12 02:00:00,4761.59,24.99,TRADE,Winter
VIC1,2016-08-12 02:30:00,4544.74,21.99,TRADE,Winter
VIC1,2016-08-12 03:00:00,4421.58,15.79,TRADE,Winter
VIC1,2016-08-12 03:30:00,4323.26,9.51,TRADE,Winter
VIC1,2016-08-12 04:00:00,4242.04,9.2,TRADE,Winter
VIC1,2016-08-12 04:30:00,4271.59,9.2,TRADE,Winter
VIC1,2016-08-12 05:00:00,4300.12,9.2,TRADE,Winter
VIC1,2016-08-12 05:30:00,4463.99,9.7,TRADE,Winter
VIC1,2016-08-12 06:00:00,4758.12,13.22,TRADE,Winter
VIC1,2016-08-12 06:30:00,5241.37,28.86,TRADE,Winter
VIC1,2016-08-12 07:00:00,5763.75,61.9,TRADE,Winter
VIC1,2016-08-12 07:30:00,6065.89,52.8,TRADE,Winter
VIC1,2016-08-12 08:00:00,6346.03,56.2,TRADE,Winter
VIC1,2016-08-12 08:30:00,6466.04,49.37,TRADE,Winter
VIC1,2016-08-12 09:00:00,6342.3,39.37,TRADE,Winter
VIC1,2016-08-12 09:30:00,6290.53,36.64,TRADE,Winter
VIC1,2016-08-12 10:00:00,6159.06,32.47,TRADE,Winter
VIC1,2016-08-12 10:30:00,6054.48,32.0,TRADE,Winter
VIC1,2016-08-12 11:00:00,5920.75,32.0,TRADE,Winter
VIC1,2016-08-12 11:30:00,5871.12,29.52,TRADE,Winter
VIC1,2016-08-12 12:00:00,5872.91,27.62,TRADE,Winter
VIC1,2016-08-12 12:30:00,5837.69,26.27,TRADE,Winter
VIC1,2016-08-12 13:00:00,5738.66,26.97,TRADE,Winter
VIC1,2016-08-12 13:30:00,5687.15,25.79,TRADE,Winter
VIC1,2016-08-12 14:00:00,5678.82,24.17,TRADE,Winter
VIC1,2016-08-12 14:30:00,5422.19,21.48,TRADE,Winter
VIC1,2016-08-12 15:00:00,5652.67,27.98,TRADE,Winter
VIC1,2016-08-12 15:30:00,5621.11,29.0,TRADE,Winter
VIC1,2016-08-12 16:00:00,5708.66,31.79,TRADE,Winter
VIC1,2016-08-12 16:30:00,5791.21,36.95,TRADE,Winter
VIC1,2016-08-12 17:00:00,5973.27,42.83,TRADE,Winter
VIC1,2016-08-12 17:30:00,6188.26,55.06,TRADE,Winter
VIC1,2016-08-12 18:00:00,6454.08,81.83,TRADE,Winter
VIC1,2016-08-12 18:30:00,6568.68,95.28,TRADE,Winter
VIC1,2016-08-12 19:00:00,6525.28,96.2,TRADE,Winter
VIC1,2016-08-12 19:30:00,6374.07,84.17,TRADE,Winter
VIC1,2016-08-12 20:00:00,6302.85,79.48,TRADE,Winter
VIC1,2016-08-12 20:30:00,6177.32,58.78,TRADE,Winter
VIC1,2016-08-12 21:00:00,6101.34,48.57,TRADE,Winter
VIC1,2016-08-12 21:30:00,5938.23,51.44,TRADE,Winter
VIC1,2016-08-12 22:00:00,5721.45,36.02,TRADE,Winter
VIC1,2016-08-12 22:30:00,5555.92,65.65,TRADE,Winter
VIC1,2016-08-12 23:00:00,5449.38,46.11,TRADE,Winter
VIC1,2016-08-12 23:30:00,5664.99,49.21,TRADE,Winter
VIC1,2016-08-13 00:00:00,5657.69,50.88,TRADE,Winter
VIC1,2016-08-13 00:30:00,5385.54,38.56,TRADE,Winter
VIC1,2016-08-13 01:00:00,5204.74,34.29,TRADE,Winter
VIC1,2016-08-13 01:30:00,4962.89,32.25,TRADE,Winter
VIC1,2016-08-13 02:00:00,4742.69,20.08,TRADE,Winter
VIC1,2016-08-13 02:30:00,4570.99,24.17,TRADE,Winter
VIC1,2016-08-13 03:00:00,4448.55,24.89,TRADE,Winter
VIC1,2016-08-13 03:30:00,4370.07,25.28,TRADE,Winter
VIC1,2016-08-13 04:00:00,4286.63,24.99,TRADE,Winter
VIC1,2016-08-13 04:30:00,4312.82,24.87,TRADE,Winter
VIC1,2016-08-13 05:00:00,4298.71,26.05,TRADE,Winter
VIC1,2016-08-13 05:30:00,4363.42,26.9,TRADE,Winter
VIC1,2016-08-13 06:00:00,4428.02,26.19,TRADE,Winter
VIC1,2016-08-13 06:30:00,4666.91,34.03,TRADE,Winter
VIC1,2016-08-13 07:00:00,4861.54,35.65,TRADE,Winter
VIC1,2016-08-13 07:30:00,4950.45,36.51,TRADE,Winter
VIC1,2016-08-13 08:00:00,5184.04,43.09,TRADE,Winter
VIC1,2016-08-13 08:30:00,5384.18,53.03,TRADE,Winter
VIC1,2016-08-13 09:00:00,5438.28,50.2,TRADE,Winter
VIC1,2016-08-13 09:30:00,5438.05,43.08,TRADE,Winter
VIC1,2016-08-13 10:00:00,5337.61,37.24,TRADE,Winter
VIC1,2016-08-13 10:30:00,5203.16,36.03,TRADE,Winter
VIC1,2016-08-13 11:00:00,5084.83,31.06,TRADE,Winter
VIC1,2016-08-13 11:30:00,5033.24,27.14,TRADE,Winter
VIC1,2016-08-13 12:00:00,4999.12,31.69,TRADE,Winter
VIC1,2016-08-13 12:30:00,4903.45,31.53,TRADE,Winter
VIC1,2016-08-13 13:00:00,4811.75,28.42,TRADE,Winter
VIC1,2016-08-13 13:30:00,4793.1,26.91,TRADE,Winter
VIC1,2016-08-13 14:00:00,4774.17,27.45,TRADE,Winter
VIC1,2016-08-13 14:30:00,4737.25,27.56,TRADE,Winter
VIC1,2016-08-13 15:00:00,4770.05,28.85,TRADE,Winter
VIC1,2016-08-13 15:30:00,4811.3,30.34,TRADE,Winter
VIC1,2016-08-13 16:00:00,4906.86,31.79,TRADE,Winter
VIC1,2016-08-13 16:30:00,5023.22,38.41,TRADE,Winter
VIC1,2016-08-13 17:00:00,5209.74,33.34,TRADE,Winter
VIC1,2016-08-13 17:30:00,5367.4,36.83,TRADE,Winter
VIC1,2016-08-13 18:00:00,5622.74,53.5,TRADE,Winter
VIC1,2016-08-13 18:30:00,5825.51,81.99,TRADE,Winter
VIC1,2016-08-13 19:00:00,5769.21,86.88,TRADE,Winter
VIC1,2016-08-13 19:30:00,5591.25,57.22,TRADE,Winter
VIC1,2016-08-13 20:00:00,5477.12,55.58,TRADE,Winter
VIC1,2016-08-13 20:30:00,5372.26,50.15,TRADE,Winter
VIC1,2016-08-13 21:00:00,5247.26,44.21,TRADE,Winter
VIC1,2016-08-13 21:30:00,5119.53,42.27,TRADE,Winter
VIC1,2016-08-13 22:00:00,5005.43,39.19,TRADE,Winter
VIC1,2016-08-13 22:30:00,4938.76,51.79,TRADE,Winter
VIC1,2016-08-13 23:00:00,4903.64,40.87,TRADE,Winter
VIC1,2016-08-13 23:30:00,5170.44,37.79,TRADE,Winter
VIC1,2016-08-14 00:00:00,5204.32,42.06,TRADE,Winter
VIC1,2016-08-14 00:30:00,4970.55,35.06,TRADE,Winter
VIC1,2016-08-14 01:00:00,4782.72,32.9,TRADE,Winter
VIC1,2016-08-14 01:30:00,4556.79,30.74,TRADE,Winter
VIC1,2016-08-14 02:00:00,4352.33,27.13,TRADE,Winter
VIC1,2016-08-14 02:30:00,4185.51,27.47,TRADE,Winter
VIC1,2016-08-14 03:00:00,4067.98,26.87,TRADE,Winter
VIC1,2016-08-14 03:30:00,3995.02,26.59,TRADE,Winter
VIC1,2016-08-14 04:00:00,3956.38,25.75,TRADE,Winter
VIC1,2016-08-14 04:30:00,3970.22,25.28,TRADE,Winter
VIC1,2016-08-14 05:00:00,4014.91,24.29,TRADE,Winter
VIC1,2016-08-14 05:30:00,4021.94,25.02,TRADE,Winter
VIC1,2016-08-14 06:00:00,4084.16,26.66,TRADE,Winter
VIC1,2016-08-14 06:30:00,4234.86,27.85,TRADE,Winter
VIC1,2016-08-14 07:00:00,4379.99,30.05,TRADE,Winter
VIC1,2016-08-14 07:30:00,4392.04,30.2,TRADE,Winter
VIC1,2016-08-14 08:00:00,4575.69,34.44,TRADE,Winter
VIC1,2016-08-14 08:30:00,4770.0,37.62,TRADE,Winter
VIC1,2016-08-14 09:00:00,4828.98,36.83,TRADE,Winter
VIC1,2016-08-14 09:30:00,4824.07,36.3,TRADE,Winter
VIC1,2016-08-14 10:00:00,4710.02,31.83,TRADE,Winter
VIC1,2016-08-14 10:30:00,4593.9,28.23,TRADE,Winter
VIC1,2016-08-14 11:00:00,4439.55,27.07,TRADE,Winter
VIC1,2016-08-14 11:30:00,4356.03,24.95,TRADE,Winter
VIC1,2016-08-14 12:00:00,4296.0,24.32,TRADE,Winter
VIC1,2016-08-14 12:30:00,4288.18,19.33,TRADE,Winter
VIC1,2016-08-14 13:00:00,4287.39,16.16,TRADE,Winter
VIC1,2016-08-14 13:30:00,4357.64,18.95,TRADE,Winter
VIC1,2016-08-14 14:00:00,4345.61,18.64,TRADE,Winter
VIC1,2016-08-14 14:30:00,4350.04,18.15,TRADE,Winter
VIC1,2016-08-14 15:00:00,4362.63,19.21,TRADE,Winter
VIC1,2016-08-14 15:30:00,4493.81,18.72,TRADE,Winter
VIC1,2016-08-14 16:00:00,4618.12,24.86,TRADE,Winter
VIC1,2016-08-14 16:30:00,4724.34,28.41,TRADE,Winter
VIC1,2016-08-14 17:00:00,4926.48,32.14,TRADE,Winter
VIC1,2016-08-14 17:30:00,5246.24,31.54,TRADE,Winter
VIC1,2016-08-14 18:00:00,5567.32,57.11,TRADE,Winter
VIC1,2016-08-14 18:30:00,5910.94,87.55,TRADE,Winter
VIC1,2016-08-14 19:00:00,5933.21,81.83,TRADE,Winter
VIC1,2016-08-14 19:30:00,5803.88,55.94,TRADE,Winter
VIC1,2016-08-14 20:00:00,5708.47,53.24,TRADE,Winter
VIC1,2016-08-14 20:30:00,5621.33,45.12,TRADE,Winter
VIC1,2016-08-14 21:00:00,5501.2,38.96,TRADE,Winter
VIC1,2016-08-14 21:30:00,5332.39,30.14,TRADE,Winter
VIC1,2016-08-14 22:00:00,5138.15,21.45,TRADE,Winter
VIC1,2016-08-14 22:30:00,4980.26,16.2,TRADE,Winter
VIC1,2016-08-14 23:00:00,4883.14,16.2,TRADE,Winter
VIC1,2016-08-14 23:30:00,5187.76,30.63,TRADE,Winter
VIC1,2016-08-15 00:00:00,5213.32,24.66,TRADE,Winter
VIC1,2016-08-15 00:30:00,5002.44,25.25,TRADE,Winter
VIC1,2016-08-15 01:00:00,4814.63,25.28,TRADE,Winter
VIC1,2016-08-15 01:30:00,4641.24,25.07,TRADE,Winter
VIC1,2016-08-15 02:00:00,4466.99,24.46,TRADE,Winter
VIC1,2016-08-15 02:30:00,4357.03,22.23,TRADE,Winter
VIC1,2016-08-15 03:00:00,4247.81,17.86,TRADE,Winter
VIC1,2016-08-15 03:30:00,4202.45,17.77,TRADE,Winter
VIC1,2016-08-15 04:00:00,4156.56,19.67,TRADE,Winter
VIC1,2016-08-15 04:30:00,4167.5,16.2,TRADE,Winter
VIC1,2016-08-15 05:00:00,4227.89,21.29,TRADE,Winter
VIC1,2016-08-15 05:30:00,4420.25,24.96,TRADE,Winter
VIC1,2016-08-15 06:00:00,4669.63,27.31,TRADE,Winter
VIC1,2016-08-15 06:30:00,5165.85,42.38,TRADE,Winter
VIC1,2016-08-15 07:00:00,5695.73,127.8,TRADE,Winter
VIC1,2016-08-15 07:30:00,5949.81,76.86,TRADE,Winter
VIC1,2016-08-15 08:00:00,6236.36,90.64,TRADE,Winter
VIC1,2016-08-15 08:30:00,6271.67,76.02,TRADE,Winter
VIC1,2016-08-15 09:00:00,6140.87,52.0,TRADE,Winter
VIC1,2016-08-15 09:30:00,6067.0,45.09,TRADE,Winter
VIC1,2016-08-15 10:00:00,5876.5,36.61,TRADE,Winter
VIC1,2016-08-15 10:30:00,5729.87,33.29,TRADE,Winter
VIC1,2016-08-15 11:00:00,5588.68,32.0,TRADE,Winter
VIC1,2016-08-15 11:30:00,5464.28,28.77,TRADE,Winter
VIC1,2016-08-15 12:00:00,5334.31,26.01,TRADE,Winter
VIC1,2016-08-15 12:30:00,5264.37,24.05,TRADE,Winter
VIC1,2016-08-15 13:00:00,5210.64,20.88,TRADE,Winter
VIC1,2016-08-15 13:30:00,5184.19,21.3,TRADE,Winter
VIC1,2016-08-15 14:00:00,5194.98,21.89,TRADE,Winter
VIC1,2016-08-15 14:30:00,5167.76,24.64,TRADE,Winter
VIC1,2016-08-15 15:00:00,5191.71,25.2,TRADE,Winter
VIC1,2016-08-15 15:30:00,5200.19,25.2,TRADE,Winter
VIC1,2016-08-15 16:00:00,5261.22,25.67,TRADE,Winter
VIC1,2016-08-15 16:30:00,5379.82,30.63,TRADE,Winter
VIC1,2016-08-15 17:00:00,5565.53,36.89,TRADE,Winter
VIC1,2016-08-15 17:30:00,5768.64,41.9,TRADE,Winter
VIC1,2016-08-15 18:00:00,6085.07,69.21,TRADE,Winter
VIC1,2016-08-15 18:30:00,6351.56,81.69,TRADE,Winter
VIC1,2016-08-15 19:00:00,6350.78,87.8,TRADE,Winter
VIC1,2016-08-15 19:30:00,6225.93,66.0,TRADE,Winter
VIC1,2016-08-15 20:00:00,6152.12,55.14,TRADE,Winter
VIC1,2016-08-15 20:30:00,5992.53,43.74,TRADE,Winter
VIC1,2016-08-15 21:00:00,5862.84,36.29,TRADE,Winter
VIC1,2016-08-15 21:30:00,5644.66,36.83,TRADE,Winter
VIC1,2016-08-15 22:00:00,5363.32,30.48,TRADE,Winter
VIC1,2016-08-15 22:30:00,5149.47,29.43,TRADE,Winter
VIC1,2016-08-15 23:00:00,5014.57,14.42,TRADE,Winter
VIC1,2016-08-15 23:30:00,5121.91,6.12,TRADE,Winter
VIC1,2016-08-16 00:00:00,5072.88,11.18,TRADE,Winter
VIC1,2016-08-16 00:30:00,4877.69,13.34,TRADE,Winter
VIC1,2016-08-16 01:00:00,4715.08,12.4,TRADE,Winter
VIC1,2016-08-16 01:30:00,4528.91,5.26,TRADE,Winter
VIC1,2016-08-16 02:00:00,4337.97,8.18,TRADE,Winter
VIC1,2016-08-16 02:30:00,4167.28,2.17,TRADE,Winter
VIC1,2016-08-16 03:00:00,4064.92,7.65,TRADE,Winter
VIC1,2016-08-16 03:30:00,4016.98,4.22,TRADE,Winter
VIC1,2016-08-16 04:00:00,3941.78,-3.27,TRADE,Winter
VIC1,2016-08-16 04:30:00,3976.46,-9.33,TRADE,Winter
VIC1,2016-08-16 05:00:00,4010.58,-3.13,TRADE,Winter
VIC1,2016-08-16 05:30:00,4206.74,9.61,TRADE,Winter
VIC1,2016-08-16 06:00:00,4539.7,17.63,TRADE,Winter
VIC1,2016-08-16 06:30:00,5085.34,28.52,TRADE,Winter
VIC1,2016-08-16 07:00:00,5655.98,47.32,TRADE,Winter
VIC1,2016-08-16 07:30:00,5959.19,42.69,TRADE,Winter
VIC1,2016-08-16 08:00:00,6211.42,44.17,TRADE,Winter
VIC1,2016-08-16 08:30:00,6241.16,36.92,TRADE,Winter
VIC1,2016-08-16 09:00:00,5953.4,32.22,TRADE,Winter
VIC1,2016-08-16 09:30:00,5834.29,28.46,TRADE,Winter
VIC1,2016-08-16 10:00:00,5662.83,22.92,TRADE,Winter
VIC1,2016-08-16 10:30:00,5507.64,20.52,TRADE,Winter
VIC1,2016-08-16 11:00:00,5338.89,16.64,TRADE,Winter
VIC1,2016-08-16 11:30:00,5246.24,16.11,TRADE,Winter
VIC1,2016-08-16 12:00:00,5185.25,12.58,TRADE,Winter
VIC1,2016-08-16 12:30:00,5121.26,18.24,TRADE,Winter
VIC1,2016-08-16 13:00:00,5046.02,15.67,TRADE,Winter
VIC1,2016-08-16 13:30:00,5026.09,16.01,TRADE,Winter
VIC1,2016-08-16 14:00:00,5027.88,15.99,TRADE,Winter
VIC1,2016-08-16 14:30:00,5047.04,16.68,TRADE,Winter
VIC1,2016-08-16 15:00:00,4895.73,12.35,TRADE,Winter
VIC1,2016-08-16 15:30:00,4888.92,18.3,TRADE,Winter
VIC1,2016-08-16 16:00:00,5213.7,21.83,TRADE,Winter
VIC1,2016-08-16 16:30:00,5396.13,25.53,TRADE,Winter
VIC1,2016-08-16 17:00:00,5585.47,29.43,TRADE,Winter
VIC1,2016-08-16 17:30:00,5858.83,34.54,TRADE,Winter
VIC1,2016-08-16 18:00:00,6116.61,47.89,TRADE,Winter
VIC1,2016-08-16 18:30:00,6289.0,60.75,TRADE,Winter
VIC1,2016-08-16 19:00:00,6273.61,60.45,TRADE,Winter
VIC1,2016-08-16 19:30:00,6158.02,37.5,TRADE,Winter
VIC1,2016-08-16 20:00:00,5998.34,38.39,TRADE,Winter
VIC1,2016-08-16 20:30:00,5836.21,33.68,TRADE,Winter
VIC1,2016-08-16 21:00:00,5669.72,32.0,TRADE,Winter
VIC1,2016-08-16 21:30:00,5516.96,31.85,TRADE,Winter
VIC1,2016-08-16 22:00:00,5359.35,27.56,TRADE,Winter
VIC1,2016-08-16 22:30:00,5113.01,20.4,TRADE,Winter
VIC1,2016-08-16 23:00:00,4956.95,19.29,TRADE,Winter
VIC1,2016-08-16 23:30:00,5216.77,27.61,TRADE,Winter
VIC1,2016-08-17 00:00:00,5239.66,18.96,TRADE,Winter
VIC1,2016-08-17 00:30:00,5017.54,24.88,TRADE,Winter
VIC1,2016-08-17 01:00:00,4783.97,21.84,TRADE,Winter
VIC1,2016-08-17 01:30:00,4654.79,18.79,TRADE,Winter
VIC1,2016-08-17 02:00:00,4482.31,20.09,TRADE,Winter
VIC1,2016-08-17 02:30:00,4347.03,16.86,TRADE,Winter
